Run,Application1AverageBandWidth,Application2AverageBandWidth,Application3AverageBandWidth,Application1ErrorRate,Application2ErrorRate,Application3ErrorRate,Application1Noise,Application2Noise,Application3Noise,Application1Peak,Application2Peak,Application3Peak,Application1Shift,Application2Shift,Application3Shift,AveragePacketCost,TotalPackets,TotalCost,
1,19.7222,20.6259,20.5766,10,9.74212,10.3626,1,3,2,1,4,6,150,50,150,0.0216785,5763,265840
2,20.2445,20.6416,21.3924,10.6011,10.8984,15.0538,2,1,1,2,6,1,50,100,100,0.0216595,4388,202590
3,20.764,20.8087,20.7322,11.4734,10.0351,10.7402,1,3,2,2,6,12,150,150,50,0.0214324,11940,557100
4,21.0149,20.5636,20.4082,12.0783,9.67102,10.9091,2,3,2,2,10,1,150,50,150,0.0217202,7374,339500
5,20.7381,20.4673,20.8719,9.6222,9.32203,9.88095,2,1,1,3,1,2,150,100,50,0.0215785,2395,110990
6,20.9736,20.9295,20.5601,10.7081,9.9235,11.1005,3,1,1,3,7,5,100,50,150,0.0213104,8593,403230
7,20.7432,20.71,20.8651,9.4351,9.73205,9.85237,2,1,3,3,7,9,50,50,50,0.0213842,11336,530110
8,20.951,20.6892,20.7482,11.0697,10.5006,10.564,1,2,1,3,10,4,150,50,50,0.0214433,9794,456740
9,21.0999,21.4981,20.6259,10.6497,11,9.53748,2,3,3,4,1,9,50,150,50,0.0213446,8112,380050
10,20.803,20.6746,20.2036,11.4426,9.99021,10.5996,3,3,2,4,2,2,150,50,100,0.0217158,3921,180560
11,20.8021,20.5149,20.6508,10.795,10.3281,9.86297,1,1,2,4,2,10,100,100,50,0.0215818,9185,425590
12,20.6153,20.8023,20.6038,9.63756,9.38752,9.36625,3,3,1,4,3,6,100,100,150,0.0216556,7338,338850
13,20.7305,20.6532,20.7528,10.9143,10.0381,10.8218,3,3,3,4,5,3,100,50,150,0.0215589,6536,303170
14,20.7269,20.8408,20.6559,8.97598,9.67052,10.9717,1,2,2,4,7,9,150,150,100,0.0214513,11916,555490
15,20.7987,20.5954,20.9222,9.50972,9.88593,10.6867,1,3,2,4,7,9,50,50,100,0.0213399,11948,559890
16,20.8597,20.7422,20.5659,9.90624,10.2704,9.47928,2,3,2,4,8,7,100,100,100,0.0215224,11414,530330
17,20.8093,20.6944,20.9129,10.6688,12.0301,10.9801,1,3,1,5,2,3,50,100,50,0.021289,5176,243130
18,20.5102,20.9856,20.6767,9.31697,10.8588,10.263,2,3,1,5,2,7,150,50,100,0.021579,7981,369850
19,20.5367,20.6471,21.1687,10.7884,10.2141,10.6404,1,1,3,5,3,2,50,150,150,0.0215246,5170,240190
20,20.8811,20.5768,20.7006,10.5686,10.2868,10.6983,3,1,2,5,3,7,50,100,50,0.0213596,8515,398650
21,20.8786,20.6309,20.8155,10.0835,10.2439,10.3218,1,3,1,5,7,4,50,50,100,0.0214114,9178,428650
22,20.7042,20.5888,20.8042,9.39932,10.6503,10.0739,3,3,3,5,8,10,100,100,150,0.0215477,14131,655800
23,20.7979,20.656,20.545,10.8168,9.83444,9.14962,1,3,2,5,10,2,50,150,50,0.0215175,10011,465250
