Index,CurrentCost,TotalCost,CurrentPackets,TotalPackets, TrafficIntensity
172,520,66150,21,2531,14.7151
173,520,66670,21,2552,14.7514
174,480,67150,19,2571,14.7759
175,520,67670,21,2592,14.8114
176,520,68190,21,2613,14.8466
177,620,68810,22,2635,14.887
178,560,69370,23,2658,14.9326
179,540,69910,22,2680,14.9721
180,520,70430,21,2701,15.0056
181,520,70950,21,2722,15.0387
182,560,71510,23,2745,15.0824
183,520,72030,21,2766,15.1148
184,520,72550,21,2787,15.1467
185,520,73070,21,2808,15.1784
186,520,73590,21,2829,15.2097
187,500,74090,20,2849,15.2353
188,520,74610,21,2870,15.266
189,520,75130,21,2891,15.2963
190,500,75630,20,2911,15.3211
191,530,76160,22,2933,15.356
192,460,76620,18,2951,15.3698
193,520,77140,21,2972,15.399
194,500,77640,20,2992,15.4227
195,460,78100,18,3010,15.4359
196,480,78580,18,3028,15.449
197,470,79050,18,3046,15.4619
198,500,79550,20,3066,15.4848
199,480,80030,19,3085,15.5025
200,520,80550,21,3106,15.53
201,480,81030,19,3125,15.5473
202,470,81500,18,3143,15.5594
203,500,82000,20,3163,15.5813
204,580,82580,20,3183,15.6029
205,460,83040,17,3200,15.6098
206,440,83480,16,3216,15.6117
207,490,83970,19,3235,15.628
208,450,84420,17,3252,15.6346
209,470,84890,18,3270,15.6459
210,470,85360,18,3288,15.6571
211,510,85870,20,3308,15.6777
212,470,86340,18,3326,15.6887
213,470,86810,18,3344,15.6995
214,470,87280,18,3362,15.7103
215,450,87730,17,3379,15.7163
216,470,88200,18,3397,15.7269
217,610,88810,22,3419,15.7558
218,430,89240,16,3435,15.7569
219,510,89750,20,3455,15.7763
220,420,90170,15,3470,15.7727
221,420,90590,15,3485,15.7692
222,480,91070,19,3504,15.7838
223,420,91490,15,3519,15.7803
224,360,91850,16,3535,15.7812
225,430,92280,16,3551,15.7822
226,400,92680,14,3565,15.7743
227,390,93070,13,3578,15.7621
228,420,93490,15,3593,15.7588
229,460,93950,18,3611,15.7686
230,460,94410,17,3628,15.7739
231,400,94810,14,3642,15.7662
232,300,95110,13,3655,15.7543
233,400,95510,14,3669,15.7468
234,440,95950,16,3685,15.7479
235,400,96350,14,3699,15.7404
236,380,96730,13,3712,15.7288
237,380,97110,13,3725,15.7173
238,380,97490,13,3738,15.7059
239,380,97870,13,3751,15.6946
240,400,98270,14,3765,15.6875
241,290,98560,12,3777,15.6722
242,300,98860,8,3785,15.6405
243,370,99230,12,3797,15.6255
244,370,99600,12,3809,15.6107
245,290,99890,7,3816,15.5755
246,390,100280,13,3829,15.565
247,390,100670,13,3842,15.5547
248,370,101040,12,3854,15.5403
249,370,101410,12,3866,15.5261
250,400,101810,14,3880,15.52
251,230,102040,9,3889,15.494
252,230,102270,9,3898,15.4683
253,230,102500,9,3907,15.4427
254,190,102690,7,3914,15.4094
255,90,102780,5,3919,15.3686
256,230,103010,9,3928,15.3438
257,250,103260,10,3938,15.323
258,230,103490,9,3947,15.2984
259,220,103710,8,3955,15.2703
260,250,103960,10,3965,15.25
261,260,104220,10,3975,15.2299
262,220,104440,8,3983,15.2023
263,180,104620,5,3988,15.1635
264,220,104840,8,3996,15.1364
265,200,105040,7,4003,15.1057
266,160,105200,5,4008,15.0677
267,240,105440,10,4018,15.0487
268,190,105630,6,4024,15.0149
269,130,105760,3,4027,14.9703
270,190,105950,6,4033,14.937
271,210,106160,7,4040,14.9077
272,190,106350,6,4046,14.875
273,290,106640,7,4053,14.8462
274,230,106870,9,4062,14.8248
275,190,107060,6,4068,14.7927
276,50,107110,3,4071,14.75
277,80,107190,5,4076,14.7148
278,80,107270,5,4081,14.6799
279,150,107420,4,4085,14.6416
280,80,107500,5,4090,14.6071
281,70,107570,4,4094,14.5694
282,20,107590,1,4095,14.5213
283,90,107680,5,4100,14.4876
284,50,107730,3,4103,14.4472
285,40,107770,2,4105,14.4035
286,40,107810,2,4107,14.3601
287,40,107850,2,4109,14.3171
288,40,107890,2,4111,14.2743
289,50,107940,3,4114,14.2353
290,20,107960,1,4115,14.1897
291,0,107960,0,4115,14.1409
292,20,107980,1,4116,14.0959
293,0,107980,0,4116,14.0478
294,100,108080,1,4117,14.0034
295,0,108080,0,4117,13.9559
296,40,108120,2,4119,13.9155
297,0,108120,0,4119,13.8687
298,0,108120,0,4119,13.8221
299,0,108120,0,4119,13.7759
300,0,108120,0,4119,13.73
301,0,108120,0,4119,13.6844
302,0,108120,0,4119,13.6391
303,100,108220,1,4120,13.5974
304,0,108220,0,4120,13.5526
305,20,108240,1,4121,13.5115
306,0,108240,0,4121,13.4673
307,0,108240,0,4121,13.4235
308,60,108300,3,4124,13.3896
309,20,108320,1,4125,13.3495
310,20,108340,1,4126,13.3097
311,20,108360,1,4127,13.2701
312,150,108510,4,4131,13.2404
313,20,108530,1,4132,13.2013
314,40,108570,2,4134,13.1656
315,120,108690,2,4136,13.1302
316,20,108710,1,4137,13.0918
317,50,108760,3,4140,13.0599
318,50,108810,3,4143,13.0283
319,150,108960,4,4147,13
320,50,109010,3,4150,12.9688
321,30,109040,2,4152,12.9346
322,150,109190,4,4156,12.9068
323,50,109240,3,4159,12.8762
324,50,109290,3,4162,12.8457
325,190,109480,6,4168,12.8246
326,90,109570,5,4173,12.8006
327,140,109710,3,4176,12.7706
328,170,109880,5,4181,12.747
329,230,110110,8,4189,12.7325
330,190,110300,6,4195,12.7121
331,270,110570,6,4201,12.6918
332,190,110760,6,4207,12.6717
333,140,110900,8,4215,12.6577
334,220,111120,8,4223,12.6437
335,190,111310,7,4230,12.6269
336,230,111540,9,4239,12.6161
337,250,111790,10,4249,12.6083
338,240,112030,9,4258,12.5976
339,220,112250,8,4266,12.5841
340,320,112570,9,4275,12.5735
341,220,112790,8,4283,12.5601
342,230,113020,9,4292,12.5497
343,250,113270,10,4302,12.5423
344,260,113530,11,4313,12.5378
345,130,113660,8,4321,12.5246
346,270,113930,11,4332,12.5202
347,230,114160,9,4341,12.5101
348,250,114410,10,4351,12.5029
349,190,114600,7,4358,12.4871
350,280,114880,12,4370,12.4857
351,410,115290,14,4384,12.49
352,360,115650,11,4395,12.4858
353,370,116020,12,4407,12.4844
354,370,116390,12,4419,12.4831
355,390,116780,13,4432,12.4845
356,410,117190,15,4447,12.4916
357,350,117540,11,4458,12.4874
358,390,117930,13,4471,12.4888
359,230,118160,9,4480,12.4791
360,320,118480,15,4495,12.4861
361,440,118920,16,4511,12.4958
362,380,119300,13,4524,12.4972
363,400,119700,14,4538,12.5014
364,430,120130,16,4554,12.511
365,400,120530,14,4568,12.5151
366,400,120930,14,4582,12.5191
367,360,121290,11,4593,12.515
368,260,121550,10,4603,12.5082
369,400,121950,14,4617,12.5122
370,420,122370,15,4632,12.5189
371,420,122790,15,4647,12.5256
372,420,123210,15,4662,12.5323
373,430,123640,16,4678,12.5416
374,320,123960,14,4692,12.5455
375,460,124420,18,4710,12.56
376,420,124840,15,4725,12.5665
377,400,125240,14,4739,12.5703
378,420,125660,15,4754,12.5767
379,420,126080,15,4769,12.5831
380,420,126500,15,4784,12.5895
381,450,126950,17,4801,12.601
382,500,127450,20,4821,12.6204
383,470,127920,18,4839,12.6345
384,470,128390,18,4857,12.6484
385,500,128890,20,4877,12.6675
386,490,129380,19,4896,12.6839
387,480,129860,19,4915,12.7003
388,470,130330,18,4933,12.7139
389,470,130800,18,4951,12.7275
390,440,131240,16,4967,12.7359
391,440,131680,16,4983,12.7442
392,470,132150,18,5001,12.7577
393,570,132720,19,5020,12.7735
394,510,133230,20,5040,12.7919
395,550,133780,23,5063,12.8177
396,520,134300,21,5084,12.8384
397,480,134780,19,5103,12.8539
398,480,135260,19,5122,12.8693
399,480,135740,19,5141,12.8847
400,520,136260,21,5162,12.905
401,460,136720,18,5180,12.9177
402,540,137260,22,5202,12.9403
403,500,137760,20,5222,12.9578
404,580,138340,20,5242,12.9752
405,500,138840,20,5262,12.9926
406,500,139340,20,5282,13.0099
407,500,139840,20,5302,13.027
408,500,140340,20,5322,13.0441
409,480,140820,19,5341,13.0587
410,500,141320,20,5361,13.0756
411,520,141840,21,5382,13.0949
412,470,142310,18,5400,13.1068
413,530,142840,22,5422,13.1283
414,520,143360,21,5443,13.1473
415,520,143880,21,5464,13.1663
416,520,144400,21,5485,13.1851
417,560,144960,24,5509,13.211
418,520,145480,21,5530,13.2297
419,520,146000,21,5551,13.2482
420,620,146620,22,5573,13.269
421,520,147140,21,5594,13.2874
422,520,147660,21,5615,13.3057
423,520,148180,21,5636,13.3239
424,480,148660,19,5655,13.3373
425,620,149280,22,5677,13.3576
426,520,149800,21,5698,13.3756
427,500,150300,20,5718,13.3911
428,510,150810,21,5739,13.4089
429,520,151330,21,5760,13.4266
430,560,151890,23,5783,13.4488
431,500,152390,20,5803,13.464
432,460,152850,18,5821,13.4745
433,620,153470,22,5843,13.4942
434,520,153990,21,5864,13.5115
435,520,154510,21,5885,13.5287
436,520,155030,21,5906,13.5459
437,520,155550,21,5927,13.5629
438,530,156080,22,5949,13.5822
439,520,156600,21,5970,13.5991
440,570,157170,24,5994,13.6227
441,520,157690,21,6015,13.6395
442,520,158210,21,6036,13.6561
443,520,158730,21,6057,13.6727
444,530,159260,22,6079,13.6914
445,510,159770,21,6100,13.7079
446,520,160290,21,6121,13.7242
447,500,160790,20,6141,13.7383
448,540,161330,22,6163,13.7567
449,480,161810,18,6181,13.7661
450,650,162460,24,6205,13.7889
451,520,162980,21,6226,13.8049
452,520,163500,21,6247,13.8208
453,520,164020,21,6268,13.8366
454,540,164560,23,6291,13.8568
455,660,165220,25,6316,13.8813
456,520,165740,21,6337,13.8969
457,530,166270,22,6359,13.9147
