Index,CurrentCost,TotalCost,CurrentPackets,TotalPackets, TrafficIntensity
194,610,129070,17,2980,15.3608
195,980,130050,20,3000,15.3846
196,740,130790,20,3020,15.4082
197,820,131610,20,3040,15.4315
198,970,132580,20,3060,15.4545
199,920,133500,16,3076,15.4573
200,810,134310,20,3096,15.48
201,650,134960,16,3112,15.4826
202,910,135870,19,3131,15.5
203,600,136470,18,3149,15.5123
204,890,137360,19,3168,15.5294
205,1020,138380,18,3186,15.5415
206,1310,139690,20,3206,15.5631
207,560,140250,21,3227,15.5894
208,840,141090,17,3244,15.5962
209,520,141610,18,3262,15.6077
210,880,142490,18,3280,15.619
211,910,143400,17,3297,15.6256
212,620,144020,18,3315,15.6368
213,620,144640,19,3334,15.6526
214,500,145140,16,3350,15.6542
215,650,145790,16,3366,15.6558
216,970,146760,18,3384,15.6667
217,790,147550,17,3401,15.6728
218,970,148520,19,3420,15.6881
219,770,149290,18,3438,15.6986
220,670,149960,15,3453,15.6955
221,590,150550,15,3468,15.6923
222,1130,151680,18,3486,15.7027
223,740,152420,15,3501,15.6996
224,480,152900,15,3516,15.6964
225,400,153300,14,3530,15.6889
226,460,153760,15,3545,15.6858
227,640,154400,16,3561,15.6872
228,440,154840,13,3574,15.6754
229,540,155380,15,3589,15.6725
230,480,155860,15,3604,15.6696
231,370,156230,14,3618,15.6623
232,540,156770,11,3629,15.6422
233,680,157450,16,3645,15.6438
234,730,158180,14,3659,15.6368
235,450,158630,13,3672,15.6255
236,870,159500,13,3685,15.6144
237,700,160200,13,3698,15.6034
238,440,160640,12,3710,15.5882
239,520,161160,12,3722,15.5732
240,650,161810,14,3736,15.5667
241,640,162450,14,3750,15.5602
242,440,162890,12,3762,15.5455
243,400,163290,9,3771,15.5185
244,670,163960,12,3783,15.5041
245,440,164400,14,3797,15.498
246,510,164910,11,3808,15.4797
247,770,165680,11,3819,15.4615
248,770,166450,12,3831,15.4476
249,600,167050,12,3843,15.4337
250,690,167740,12,3855,15.42
251,400,168140,10,3865,15.3984
252,580,168720,10,3875,15.377
253,380,169100,9,3884,15.3518
254,190,169290,7,3891,15.3189
255,260,169550,7,3898,15.2863
256,110,169660,8,3906,15.2578
257,390,170050,9,3915,15.2335
258,430,170480,11,3926,15.2171
259,300,170780,8,3934,15.1892
260,510,171290,12,3946,15.1769
261,210,171500,7,3953,15.1456
262,390,171890,8,3961,15.1183
263,200,172090,8,3969,15.0913
264,190,172280,6,3975,15.0568
265,280,172560,7,3982,15.0264
266,190,172750,7,3989,14.9962
267,290,173040,7,3996,14.9663
268,200,173240,6,4002,14.9328
269,430,173670,6,4008,14.8996
270,180,173850,6,4014,14.8667
271,70,173920,4,4018,14.8266
272,260,174180,6,4024,14.7941
273,340,174520,6,4030,14.7619
274,390,174910,9,4039,14.7409
275,190,175100,6,4045,14.7091
276,120,175220,3,4048,14.6667
