Run,Application1AverageBandWidth,Application2AverageBandWidth,Application3AverageBandWidth,Application1ErrorRate,Application2ErrorRate,Application3ErrorRate,Application1Noise,Application2Noise,Application3Noise,Application1Peak,Application2Peak,Application3Peak,Application1Shift,Application2Shift,Application3Shift,AveragePacketCost,TotalPackets,TotalCost,
1,10,20,25.779,17.5793,9.91694,4.66514,3,3,2,1,6,10,50,100,50,0.0204138,10527,515680
2,10,20,25.7773,25.3807,10.0318,5.02272,3,2,3,1,7,6,100,100,150,0.024629,8299,336960
3,10,20,25.7873,21.0811,10.2864,4.75382,2,2,3,1,11,3,100,100,150,0.034875,8815,252760
4,10,20,25.7873,14.0187,10.0211,5.16854,1,1,3,1,12,6,100,150,150,0.0284719,11567,406260
5,10,20,25.7863,16.8966,10.2189,4.9218,3,1,1,1,12,10,50,100,100,0.0244299,14537,595050
6,10,20,25.8016,18.9848,11.0553,5.30631,3,2,2,2,1,12,150,100,100,0.016519,9059,548400
7,10,20,25.7407,16.7866,8.1459,4.16157,1,2,1,2,3,3,150,150,150,0.026859,3771,140400
8,10,20,25.7884,19.5238,9.80763,4.9029,1,1,1,2,5,5,50,150,100,0.024895,6523,262020
9,10,20,25.7563,21.4695,9.34273,4.25223,3,3,2,2,6,8,150,50,50,0.0226316,9692,428250
10,10,20,25.8169,19.3775,9.85168,5.07562,3,2,1,2,8,6,50,100,50,0.0267209,9429,352870
11,10,20,25.8074,21.4018,14.0523,5.41554,1,3,2,3,1,12,150,50,100,0.0173044,9588,554080
12,10,20,25.7756,19.1797,10.3111,4.44255,2,3,2,3,3,7,100,150,50,0.0216323,7371,340740
13,10,20,25.8296,19.5352,10.6974,6.06428,1,2,2,3,5,3,100,50,100,0.0327869,5660,172630
14,10,20,25.7779,19.9504,9.49398,4.77211,1,1,2,3,9,10,150,150,150,0.0239709,13591,566980
15,10,20,25.8079,17.7894,11.1111,5.20852,3,1,2,4,1,8,150,100,100,0.0199169,7331,368080
16,10,20,25.7864,19.8852,9.68069,5.04564,2,2,2,4,6,6,150,100,100,0.027318,9263,339080
17,10,20,25.8193,19.7341,9.97743,5.86081,2,3,3,4,9,4,150,100,50,0.0344961,9830,284960
18,10,20,25.8209,19.2415,11.6505,5.18868,3,1,2,5,1,1,100,100,50,0.0701797,2890,41180
19,10,20,25.8096,19.5735,8.79121,5.01931,1,2,1,5,2,9,150,100,150,0.0213215,9261,434350
20,10,20,25.7908,22.0989,10.1226,4.94476,2,2,3,5,10,8,100,50,100,0.0280268,13938,497310
21,10,20,25.8172,19.687,10.1195,5.10204,3,3,3,5,12,2,50,50,50,0.0463447,11170,241020
22,10,20,25.807,20.2554,12.6354,5.17861,1,3,2,6,1,7,100,50,150,0.0234903,7850,334180
23,10,20,25.8167,20.8323,11.1111,5.49081,2,2,2,6,1,11,150,100,150,0.0203347,10570,519800
24,10,20,25.7581,20.0713,10.7364,4.29081,2,3,3,6,3,10,50,100,100,0.0225775,11440,506700
25,10,20,25.7881,20.2895,10.0791,4.61734,3,3,2,7,2,8,100,50,150,0.0245354,9901,403540
26,10,20,25.8008,19.47,10.5373,4.86216,2,1,3,7,9,6,150,100,100,0.0327469,13142,401320
27,10,20,25.7899,20.1582,9.84946,5.13991,1,1,1,7,10,12,50,150,150,0.025877,18125,700430
28,10,20,25.8032,20.4159,10.3302,4.9487,2,1,2,8,4,3,100,50,150,0.0423792,8094,190990
29,10,20,25.8147,20.6191,10.1553,5.30076,3,1,1,8,4,10,150,100,100,0.0249341,13154,527550
30,10,20,25.7704,20.4954,9.75532,4.60746,1,1,2,8,9,11,50,100,50,0.0268918,17388,646590
31,10,20,25.7657,20.0833,10.5853,4.6418,1,1,2,9,3,7,100,150,100,0.029039,10921,376080
32,10,20,25.7776,20.2001,9.64256,5.04152,2,3,2,9,4,3,50,150,100,0.0438329,8721,198960
33,10,20,25.8131,19.6782,9.6815,5.65336,2,3,3,9,7,10,150,150,100,0.027643,15866,573960
34,11.1178,20,25.779,19.1924,9.59596,4.71744,1,2,2,10,1,9,50,150,100,0.0256489,11760,458500
35,11.0894,20,25.801,19.3164,9.84403,5.16845,2,3,3,10,6,7,150,50,150,0.0315275,13676,433780
36,11.1135,20,25.7548,19.1714,9.98089,4.68093,2,2,3,10,7,8,150,150,150,0.0307164,15110,491920
37,11.1088,20,25.7924,19.7152,9.69442,4.82389,1,2,1,11,2,6,100,150,100,0.0324652,10845,334050
38,13.2589,20,25.791,17.3359,9.99491,4.93209,3,1,1,11,6,10,150,100,100,0.0277591,16550,596200
39,12.2067,20,25.7677,18.141,10.1543,4.99843,1,3,2,11,7,5,100,150,150,0.037668,13707,363890
40,12.2165,20,25.7994,18.5,10.1883,5.3148,2,1,3,11,11,12,50,150,150,0.0283749,21427,755140
41,15.2927,20,25.836,15.3343,9.90566,5.34274,3,2,3,12,1,2,150,100,150,0.047252,8374,177220
42,12.2214,20,25.7839,19.0783,10.1911,5.04368,1,3,2,12,1,12,150,100,150,0.0243328,15335,630220
43,14.2756,20,25.7759,16.2942,10.352,4.75087,3,3,1,12,4,11,50,150,100,0.0263539,16755,635770
44,13.2588,20,25.7733,16.8265,9.62025,5.14334,2,3,1,12,8,4,100,100,50,0.0418456,14361,343190
45,12.2058,20,26,18.2736,9.98575,7.76699,1,3,1,12,10,1,50,50,50,0.061406,13373,217780
