Run,Application1AverageBandWidth,Application2AverageBandWidth,Application3AverageBandWidth,Application1ErrorRate,Application2ErrorRate,Application3ErrorRate,Application1Noise,Application2Noise,Application3Noise,Application1Peak,Application2Peak,Application3Peak,Application1Shift,Application2Shift,Application3Shift,AveragePacketCost,TotalPackets,TotalCost,
1,10.1449,11.25,12.6316,25.8065,23.8095,18.8034,1,1,1,1,1,1,50,50,50,0.0810631,244,3010
2,13.494,17.7903,19.0283,14.433,9.49153,11.9236,2,3,2,1,1,4,50,50,100,0.0274192,2553,93110
3,17.668,17.5,19.7298,15.6667,13.9241,11.7751,3,3,2,1,1,9,100,150,50,0.024473,6002,245250
4,16.8203,19.7975,20.8604,14.5669,11.6617,10.3666,3,1,2,1,11,4,150,50,100,0.0231809,9207,397180
5,10.9321,20.4616,21.2707,20.776,10.7233,13.8095,1,1,2,2,4,1,150,50,50,0.0274871,2937,106850
6,13.0838,20.7211,20.592,17.7453,10.3033,10.3448,2,3,1,2,6,11,150,100,100,0.0228021,11308,495920
7,12.4049,20.6047,20.2925,17.3034,10.674,10.3061,2,1,1,2,12,3,150,50,100,0.0233383,9779,419010
8,14.8129,21.048,21.1701,15.1308,10.4755,10.2016,1,3,2,3,6,3,150,50,100,0.0238764,6354,266120
9,15.7093,20.6443,20.879,15.4615,10.233,9.57075,3,1,3,3,12,5,150,150,50,0.0229185,11949,521370
10,18.4491,18.3263,20.8386,12.1237,12.2133,9.59981,2,1,1,4,3,12,100,150,150,0.022999,11221,487890
11,18.6263,20.0855,20.6106,11.6567,10.1962,10.4646,3,1,1,4,7,12,150,50,50,0.0227751,14055,617120
12,18.7012,20.0429,21.5254,12.1538,11.0705,13.2353,3,3,2,4,9,1,50,100,100,0.0239399,7893,329700
13,18.5151,20.15,20.825,13.0744,10.8857,10.3634,2,3,2,4,9,11,100,100,150,0.0226132,14621,646570
14,18.617,20.3485,21.036,12.717,10.6009,9.96885,3,2,1,4,12,8,150,150,150,0.0223772,14707,657230
15,18.1469,20.6325,20.8663,13.0601,10.7286,10.8939,1,3,2,5,8,6,100,100,100,0.022793,11146,489010
16,18.2662,20.989,20.5443,13.0707,9.9342,10.3602,3,2,3,5,9,10,150,150,150,0.0224687,14639,651530
17,18.4236,21.3858,20.8322,12.2926,8.24742,9.49652,3,3,3,6,1,4,100,100,100,0.0248532,5967,240090
18,18.5748,20.4848,20.8636,12.6087,14.5078,10.207,2,2,3,6,1,9,150,150,50,0.0231277,9221,398700
19,18.3557,20.7025,21.6949,12.0062,11.4405,10.1523,1,2,2,6,4,1,100,50,50,0.0250273,5728,228870
20,19.3904,20.2691,20.5333,11.6225,10.961,10.7414,2,3,1,7,6,4,100,150,100,0.0232164,9779,421210
21,19.3915,20.5457,20.445,11.2108,10.8243,11.1055,1,2,2,7,11,6,100,50,150,0.0226644,14609,644580
22,19.3584,23.301,21.2771,11.3301,8.03571,10.0192,2,1,1,9,1,5,50,150,50,0.0230471,8447,366510
23,19.2661,22.433,20.6543,10.9367,8.19672,10.8304,3,3,3,9,2,10,50,100,50,0.0226798,12683,559220
24,19.2875,20.8452,20.7745,11.5532,11.434,10.4868,3,1,1,9,5,12,50,150,100,0.0224693,15993,711770
25,19.7868,19.5745,19.5685,11.6077,12.963,12.4175,2,1,3,10,1,3,100,150,50,0.0237817,7745,325670
26,19.8042,19.228,20.5862,11.5896,10.8051,10.0382,1,2,1,10,2,6,50,50,150,0.0231312,10552,456180
27,19.7053,20.2466,20.5664,10.749,10.6445,9.89074,2,2,1,10,4,10,50,150,50,0.0227486,14661,644480
28,19.6838,20.2475,20.9882,11.4466,10.743,10.0732,1,3,3,11,2,6,100,100,50,0.0227731,11313,496770
29,19.6189,20.7121,20.8997,11.0237,10.2471,9.9872,1,2,3,11,7,9,100,100,100,0.0223516,16738,748850
30,19.6714,20.8412,20.6744,11.9342,10.1352,10.7076,3,1,2,11,11,12,50,150,150,0.0221481,21448,968390
31,19.7476,20.8862,20.4739,11.9148,9.75789,9.41855,1,3,2,12,8,9,150,50,50,0.0224462,18064,804770
32,19.6575,20.829,20.6262,10.9965,10.8025,10.483,3,2,1,12,11,12,50,100,150,0.0222924,22145,993390
