Run,Application1AverageBandWidth,Application2AverageBandWidth,Application3AverageBandWidth,Application1ErrorRate,Application2ErrorRate,Application3ErrorRate,Application1Noise,Application2Noise,Application3Noise,Application1Peak,Application2Peak,Application3Peak,Application1Shift,Application2Shift,Application3Shift,AveragePacketCost,TotalPackets,TotalCost,
1,19.7222,20.6259,20.5766,10,9.74212,10.3626,1,3,2,1,4,6,150,50,150,0.0216785,5763,265840
2,20.9459,20.6302,20.1905,10.6476,10.5331,13.9344,2,1,1,2,6,1,50,100,100,0.0215406,4410,204730
3,20.7926,20.8326,20.7157,10.5201,10.5739,10.5696,1,3,2,2,6,12,150,150,50,0.0214407,11831,551800
4,21.2392,20.5105,21.6043,12.2826,9.73299,8.33333,2,3,2,2,10,1,150,50,150,0.0216321,7282,336630
5,20.7086,21.7073,20.5943,9.60725,12.766,7.85714,2,1,1,3,1,2,150,100,50,0.0214873,2352,109460
6,20.7663,20.8788,20.5813,10.4119,10.4309,10.8142,3,1,1,3,7,5,100,50,150,0.0214332,8569,399800
7,21.0113,20.7721,20.6975,9.07441,9.8056,10.4097,2,1,3,3,7,9,50,50,50,0.0213992,11345,530160
8,20.8156,20.749,20.6639,11.7095,10.8139,10.2768,1,2,1,3,10,4,150,50,50,0.0214345,9784,456460
9,20.8686,19.8141,20.6825,10.5526,9.42761,9.51775,2,3,3,4,1,9,50,150,50,0.02154,8107,376370
10,20.6013,20.6466,21.2376,10.9237,9.21053,11.4035,3,3,2,4,2,2,150,50,100,0.021373,3817,178590
11,20.3979,20.8953,20.7451,10.853,9.92556,10.1559,1,1,2,4,2,10,100,100,50,0.0215933,9118,422260
12,20.6957,20.4033,20.7629,9.09833,11.3004,10.1764,3,3,1,4,3,6,100,100,150,0.0214845,7303,339920
13,20.6493,20.5599,20.7464,10.9165,10.2118,11.5137,3,3,3,4,5,3,100,50,150,0.0216604,6541,301980
14,20.8251,20.4815,21.0073,10.3171,10.2711,9.74597,1,2,2,4,7,9,150,150,100,0.0213903,12007,561330
15,20.9624,20.6952,20.7076,10.804,9.73319,10.378,1,3,2,4,7,9,50,50,100,0.0214647,11955,556960
16,20.6903,20.6976,20.8215,9.75914,10.2425,10.3871,2,3,2,4,8,7,100,100,100,0.0214158,11369,530870
17,20.8283,20.8175,20.5683,10.7678,11.1443,10.1494,1,3,1,5,2,3,50,100,50,0.0214641,5137,239330
18,20.6863,20.4584,20.6591,9.82002,9.28433,10.5745,2,3,1,5,2,7,150,50,100,0.0215205,7997,371600
19,20.6516,20.5776,20.7038,9.95877,10.2996,10.8614,1,1,3,5,3,2,50,150,150,0.0216069,5228,241960
20,20.683,20.467,20.8373,11.019,10.2343,10.8844,3,1,2,5,3,7,50,100,50,0.0214922,8547,397680
21,20.6735,20.6728,20.6714,9.96825,10.5098,10.6086,1,3,1,5,7,4,50,50,100,0.0216351,9217,426020
22,20.628,20.647,20.8613,9.45649,9.96045,10.3732,3,3,3,5,8,10,100,100,150,0.0214761,14206,661480
23,20.6563,20.8153,20.7053,9.97459,10.6739,9.15332,1,3,2,5,10,2,50,150,50,0.0213801,9871,461690
24,20.881,20.6815,20.7508,11.1146,9.95301,10.3686,3,3,2,5,10,12,100,50,100,0.0214613,16798,782710
25,20.6953,20.7326,20.7565,10.1977,10.2684,11.5298,2,3,3,5,11,3,50,100,150,0.0214889,11356,528460
26,20.6862,20.7721,20.7369,10.6641,10.233,10.0671,2,2,1,5,12,4,50,50,100,0.0213875,12609,589550
27,20.6158,20.0386,20.5284,10.2851,10.9966,9.98811,2,3,1,6,1,2,50,50,50,0.0218964,4540,207340
28,20.7314,20.6658,20.8291,10.3343,12.1718,10.3873,1,1,2,6,2,12,100,50,100,0.021349,11885,556700
29,20.7374,20.7366,20.6212,10.5984,10.1764,10.4689,3,2,2,6,5,2,100,50,150,0.021436,7198,335790
30,20.7418,20.7601,20.7186,10.0815,10.4731,10.7619,2,2,3,6,6,9,100,50,100,0.0214815,12693,590880
31,20.8816,20.8214,20.5924,10.6973,10.045,10.1613,3,1,3,6,7,7,150,100,150,0.0214689,12061,561790
32,20.7426,20.7001,20.788,11.0725,9.85648,10.6855,3,3,3,6,7,8,150,150,50,0.02146,12726,593010
33,20.4982,20.8313,20.5714,10.8215,11.0459,9.09091,3,1,2,6,8,1,100,150,50,0.0215135,8651,402120
34,20.8006,20.7001,20.6532,9.89039,10.7211,10.7207,1,3,1,6,11,6,50,50,100,0.0215339,14011,650650
35,20.7371,20.7492,21.4423,10.463,10.0549,5.45455,1,2,1,6,12,1,50,50,100,0.0214503,11306,527080
36,20.3988,20.7029,21.0208,10.7295,10.2453,11.0803,3,3,3,6,12,7,150,50,150,0.021533,15417,715970
37,20.7339,20.8575,20.6959,10.6831,10.5183,11.1987,2,1,2,7,6,4,150,100,100,0.0213563,9860,461690
38,20.6807,20.8271,20.82,10.2023,10.9161,8.74636,1,3,3,7,11,2,100,50,50,0.0214188,12059,563010
39,20.842,20.682,20.8697,10.2788,10.7313,10.9809,1,2,2,7,11,5,150,50,100,0.0214793,14023,652860
40,20.681,20.1303,20.53,10.2871,8.63095,11.2474,3,3,3,8,1,2,150,50,100,0.0216551,6050,279380
41,20.9954,20.5215,20.6277,9.61573,11.2782,10.4132,2,3,2,8,3,12,150,50,50,0.0214711,14128,658000
42,20.8328,20.7046,20.7125,10.8449,10.5966,10.0835,3,1,1,8,4,9,100,150,150,0.0213861,12618,590010
43,20.8294,20.4907,20.7238,10.6894,10.8185,10.3355,1,3,1,8,4,11,150,50,150,0.0215446,14021,650790
44,20.6335,20.7102,20.7532,9.98381,10.7505,10.156,3,1,2,8,6,12,150,50,100,0.0215189,16185,752130
45,20.7934,20.7167,20.8159,10.5447,10.0482,10.0667,3,2,2,8,9,3,100,150,100,0.0214955,11956,556210
46,20.913,20.7119,20.3447,10.0914,9.5957,10.9336,3,3,3,8,11,5,100,50,100,0.0215252,14827,688820
47,20.6371,20.925,20.5796,10.6622,10.1785,10.0307,2,2,3,9,7,5,50,50,150,0.0214777,12732,592800
48,20.5544,20.7246,20.8527,9.9952,9.90281,10.3149,3,3,1,9,8,9,100,100,150,0.021516,16123,749350
49,20.7149,20.8692,20.9266,10.5703,10.7699,10.5157,3,1,3,9,10,2,150,50,50,0.0213443,12699,594960
50,20.7462,20.8136,20.6704,10.5136,10.542,10.4479,2,3,3,9,10,12,50,150,100,0.0215298,19517,906510
51,21.0539,20.6662,19.8062,10.7742,10.883,12.8378,2,2,3,9,12,1,100,100,100,0.021352,13430,628980
52,20.7113,20.7781,20.7251,11.0524,10.4726,9.7752,3,2,3,9,12,6,100,100,100,0.0214288,16759,782080
53,20.6922,20.4444,21.1685,10.113,11.7647,9.76693,2,3,2,10,2,2,50,100,150,0.0214091,7952,371430
54,20.7589,20.6366,20.748,9.92388,10.1871,10.4444,2,2,1,10,2,5,100,150,150,0.0213904,9957,465490
55,20.7485,20.4916,20.7929,10.1845,10.0328,10.0736,1,2,1,10,4,6,50,50,150,0.0215289,12020,558320
56,20.6338,20.7919,20.875,10.5158,10.6599,10.2977,2,1,1,10,5,11,50,150,100,0.0214083,16056,749990
57,20.7485,20.6293,20.7472,9.85532,10.6191,10.5882,3,3,1,10,7,4,100,150,150,0.0215079,12680,589550
58,20.5377,20.8117,20.8247,10.3281,10.1447,10.6539,3,2,3,10,10,9,50,150,150,0.0215044,18159,844430
59,20.7528,20.7542,20.1497,10.3068,10.7793,9.48693,3,2,3,10,11,2,150,150,100,0.0215,14153,658280
60,20.7402,20.8237,20.6931,10.8749,10.6751,10.3887,2,2,2,11,12,8,150,50,50,0.0214589,19540,910580
61,20.728,21.0112,20.686,10.1155,11.8812,10.4283,3,1,3,12,1,8,150,100,50,0.0214977,12669,589320
62,20.8496,20.7637,20.639,9.8014,11.6309,10.414,2,1,2,12,6,7,150,100,50,0.0213948,15419,720690
63,20.794,20.8109,20.778,10.5109,10.3244,10.6215,3,3,2,12,7,6,100,100,100,0.0213693,15359,718740
